Device_Major_Number,Device_Minor_Number,CPU_Core_ID,Record_ID,Timestamp_nanoseconds,ProcessID,Trace_Action,OperationType,SectorNumber,IO_Size,ProcessName
259,2,26,917,6.806931903,4025,D,RS,683142200,16,[java]
259,2,2,6680,6.807185930,4031,D,RS,841977688,16,[java]
259,2,2,6686,6.807397359,4028,D,RS,92499208,16,[java]
259,2,7,3348,6.807474322,4030,D,RS,175200144,24,[java]
259,2,7,3354,6.807645282,4030,D,RS,907121576,16,[java]
259,2,7,3360,6.807880129,4024,D,RS,625063472,16,[java]
259,2,26,923,6.808307815,4020,D,RS,144180064,16,[java]
259,2,2,6692,6.808353175,4035,D,RS,817467200,16,[java]
259,2,3,2959,6.808410593,4022,D,RS,310751456,16,[java]
259,2,26,929,6.808475378,4028,D,RS,459473632,16,[java]
259,2,25,262,6.808493006,4023,D,RS,779504336,16,[java]
259,2,2,6698,6.808528936,4029,D,RS,150240608,24,[java]
259,2,26,935,6.808547479,4025,D,RS,759048456,16,[java]
259,2,15,1462,6.808579657,4033,D,RS,220291960,16,[java]
259,2,4,3010,6.808674007,4052,D,RS,716592096,256,[rocksdb:bg16]
259,2,15,1468,6.808702908,4021,D,RS,776737864,16,[java]
259,2,3,2965,6.808705620,4022,D,RS,368428768,16,[java]
259,2,26,941,6.808785332,4028,D,RS,216612536,24,[java]
259,2,2,6704,6.808992461,4035,D,RS,44046064,16,[java]
259,2,7,3366,6.809033311,4027,D,RS,751555536,16,[java]
259,2,26,947,6.809083097,4028,D,RS,970824600,16,[java]
259,2,15,1474,6.809102768,4033,D,RS,5097440,16,[java]
259,2,3,2971,6.809117946,4022,D,RS,611353696,16,[java]
259,2,7,3372,6.809134355,4030,D,RS,568042872,16,[java]
259,2,2,6710,6.809179033,4031,D,RS,810150000,24,[java]
259,2,25,268,6.809194197,4023,D,RS,579734760,16,[java]
259,2,15,1480,6.809341381,4021,D,RS,334056480,16,[java]
259,2,15,1485,6.809361328,4032,D,RS,976979160,16,[java]
259,2,2,6716,6.809396463,4035,D,RS,209390184,16,[java]
259,2,26,953,6.809401015,4028,D,RS,614763232,16,[java]
259,2,7,3378,6.809410474,4027,D,RS,688254256,16,[java]
259,2,25,274,6.809494465,4023,D,RS,697683688,16,[java]
259,2,3,2977,6.809518701,4022,D,RS,63469368,16,[java]
259,2,26,959,6.809532570,4028,D,RS,895928776,16,[java]
259,2,26,964,6.809577177,4025,D,RS,535645784,16,[java]
259,2,2,6722,6.809660781,4031,D,RS,889824200,16,[java]
259,2,15,1492,6.809675429,4033,D,RS,39954112,16,[java]
259,2,3,2983,6.809774888,4022,D,RS,74792560,16,[java]
259,2,25,280,6.809824825,4023,D,RS,360466280,16,[java]
259,2,7,3384,6.809839555,4030,D,RS,64889384,16,[java]
259,2,3,2989,6.809866229,4022,D,RS,903989368,16,[java]
259,2,15,1498,6.809914336,4021,D,RS,89474848,16,[java]
259,2,25,286,6.809927654,4023,D,RS,274269704,16,[java]
259,2,2,6728,6.810100186,4035,D,RS,400414456,16,[java]
259,2,15,1504,6.810162807,4032,D,RS,336460240,24,[java]
259,2,25,292,6.810188146,4023,D,RS,291121328,16,[java]
259,2,25,298,6.810264601,4023,D,RS,198568944,16,[java]
259,2,2,6734,6.810354091,4031,D,RS,277154896,16,[java]
259,2,3,2995,6.810381901,4028,D,RS,342017152,16,[java]
259,2,15,1510,6.810409347,4021,D,RS,943678104,16,[java]
259,2,26,971,6.810494927,4034,D,RS,142266688,24,[java]
259,2,25,304,6.810538785,4023,D,RS,507660888,16,[java]
259,2,26,976,6.810548303,4020,D,RS,781751904,16,[java]
259,2,15,1516,6.810682223,4032,D,RS,49163328,16,[java]
259,2,15,1522,6.810903213,4033,D,RS,188646968,24,[java]
259,2,2,6740,6.811475675,4029,D,RS,961370736,16,[java]
259,2,4,3022,6.811649142,4052,D,RS,716592352,24,[rocksdb:bg16]
259,2,4,3023,6.811649729,4052,D,RS,716592384,8,[rocksdb:bg16]
259,2,4,3024,6.811651394,4052,D,RS,716592408,200,[rocksdb:bg16]
259,2,7,3390,6.811747261,4025,D,RS,401883944,16,[java]
259,2,2,6746,6.811799402,4031,D,RS,299443512,16,[java]
259,2,7,3396,6.811843577,4025,D,RS,737939704,16,[java]
259,2,4,3032,6.814643315,4052,D,RS,716592608,256,[rocksdb:bg16]
259,2,19,3188,6.816319885,4026,D,RS,39949072,16,[java]
259,2,25,310,6.816384014,4023,D,RS,206091800,24,[java]
259,2,1,2946,6.816486373,4023,D,RS,847332424,16,[java]
259,2,4,3038,6.818388379,4052,D,RS,716592864,256,[rocksdb:bg16]
259,2,4,3044,6.821394706,4052,D,RS,716593120,256,[rocksdb:bg16]
259,2,0,2823,6.823193146,4027,D,RS,587517728,16,[java]
259,2,15,1528,6.823811269,4033,D,RS,8472888,16,[java]
259,2,26,983,6.823819982,4035,D,RS,974244208,16,[java]
259,2,7,3402,6.823832740,4025,D,RS,472327960,16,[java]
259,2,0,2829,6.823836005,4027,D,RS,949373784,24,[java]
259,2,7,3407,6.823856389,4030,D,RS,107818240,16,[java]
259,2,15,1533,6.823873053,4023,D,RS,452628768,16,[java]
259,2,18,35,6.823877164,4022,D,RS,433888200,24,[java]
259,2,2,6752,6.823980838,4031,D,RS,257870680,24,[java]
259,2,19,3194,6.824043734,4026,D,RS,577617680,16,[java]
259,2,15,1540,6.824045261,4024,D,RS,648055336,24,[java]
259,2,26,989,6.824075624,4020,D,RS,62201272,16,[java]
259,2,18,41,6.824082613,4021,D,RS,995657888,16,[java]
259,2,26,994,6.824103753,4035,D,RS,180817248,16,[java]
259,2,4,3050,6.824131355,4052,D,RS,716593376,256,[rocksdb:bg16]
259,2,2,6758,6.824514784,4028,D,RS,233942088,16,[java]
259,2,15,1546,6.824748309,4023,D,RS,902444600,16,[java]
259,2,1,2952,6.824748509,4029,D,RS,835510696,16,[java]
259,2,2,6764,6.824861496,4022,D,RS,81946744,16,[java]
259,2,1,2958,6.824894363,4034,D,RS,912320880,16,[java]
259,2,2,6770,6.825002426,4022,D,RS,81946760,8,[java]
259,2,2,6776,6.825080054,4022,D,RS,941173576,24,[java]
259,2,19,3200,6.825088668,4026,D,RS,900267928,16,[java]
259,2,15,1552,6.825099237,4034,D,RS,62191592,24,[java]
259,2,1,2964,6.825302323,4029,D,RS,53662032,24,[java]
259,2,15,1558,6.825386115,4034,D,RS,185605328,16,[java]
259,2,2,6782,6.825446532,4022,D,RS,605783680,16,[java]
259,2,2,6788,6.825701465,4024,D,RS,975239688,16,[java]
259,2,4,3056,6.827101353,4052,D,RS,716593632,256,[rocksdb:bg16]
259,2,1,2970,6.831048741,4025,D,RS,197951840,16,[java]
259,2,18,47,6.831231022,4021,D,RS,421532944,24,[java]
259,2,26,1001,6.831231377,4035,D,RS,504600096,16,[java]
259,2,1,2976,6.831265435,4032,D,RS,798050880,16,[java]
259,2,15,1564,6.831351169,4030,D,RS,214094456,16,[java]
259,2,26,1007,6.831364483,4035,D,RS,504600112,8,[java]
259,2,26,1013,6.831434908,4035,D,RS,633688312,16,[java]
259,2,19,3206,6.831578067,4029,D,RS,196351288,16,[java]
259,2,2,6794,6.831682268,4022,D,RS,107846656,16,[java]
259,2,26,1019,6.831756446,4035,D,RS,998293040,24,[java]
259,2,1,2982,6.831758596,4024,D,RS,185435408,16,[java]
259,2,18,53,6.831811115,4021,D,RS,817151440,16,[java]
259,2,26,1025,6.831853766,4035,D,RS,930207208,16,[java]
259,2,0,2835,6.831863866,4027,D,RS,101339328,16,[java]
259,2,19,3212,6.831894294,4029,D,RS,621366360,16,[java]
259,2,2,6800,6.831916344,4028,D,RS,370550224,16,[java]
259,2,1,2988,6.832096790,4032,D,RS,804353216,16,[java]
259,2,4,3062,6.832214629,4052,D,RS,716593888,256,[rocksdb:bg16]
259,2,18,59,6.832350540,4021,D,RS,733750656,16,[java]
259,2,26,1031,6.832399778,4035,D,RS,714383432,16,[java]
259,2,0,2841,6.832406059,4027,D,RS,293672848,16,[java]
259,2,2,6806,6.832439935,4022,D,RS,144219544,16,[java]
259,2,15,1570,6.832461749,4026,D,RS,154197744,16,[java]
259,2,19,3218,6.832482192,4029,D,RS,218563480,16,[java]
259,2,2,6811,6.832485378,4028,D,RS,87735184,16,[java]
259,2,2,6817,6.832532428,4022,D,RS,899492032,24,[java]
259,2,1,2994,6.832646110,4032,D,RS,63659384,16,[java]
259,2,15,1576,6.832666118,4026,D,RS,272908376,24,[java]
259,2,26,1037,6.832716687,4035,D,RS,959899328,24,[java]
259,2,15,1581,6.832728420,4030,D,RS,74239864,16,[java]
259,2,19,3224,6.832740601,4029,D,RS,829749536,24,[java]
259,2,1,3000,6.832766581,4024,D,RS,889130256,24,[java]
259,2,18,65,6.832898992,4021,D,RS,810807168,16,[java]
259,2,26,1043,6.832956122,4031,D,RS,91099976,16,[java]
259,2,2,6824,6.833049240,4033,D,RS,232866152,16,[java]
259,2,0,2847,6.833067007,4027,D,RS,711285432,16,[java]
259,2,2,6830,6.833138594,4022,D,RS,249487776,24,[java]
259,2,0,2853,6.833354711,4023,D,RS,595776664,16,[java]
259,2,15,1588,6.833429819,4034,D,RS,163111224,16,[java]
259,2,2,6836,6.833444128,4028,D,RS,136167848,16,[java]
259,2,2,6841,6.833473518,4022,D,RS,935407352,24,[java]
259,2,1,3006,6.833525167,4021,D,RS,450269824,16,[java]
259,2,0,2859,6.833561931,4027,D,RS,218596720,16,[java]
259,2,0,2864,6.833588595,4023,D,RS,395368560,16,[java]
259,2,1,3012,6.833613360,4021,D,RS,572333456,16,[java]
259,2,15,1594,6.833830555,4025,D,RS,463764080,16,[java]
259,2,1,3018,6.833893621,4032,D,RS,145037424,24,[java]
259,2,0,2871,6.834222835,4023,D,RS,156860488,16,[java]
259,2,0,2877,6.834292171,4023,D,RS,156860504,16,[java]
259,2,0,2883,6.834371534,4023,D,RS,967346512,16,[java]
259,2,2,6848,6.834672219,4022,D,RS,316971368,16,[java]
259,2,1,3024,6.834706924,4027,D,RS,291127808,16,[java]
259,2,0,2889,6.834755121,4023,D,RS,403298560,16,[java]
259,2,26,1049,6.834782712,4031,D,RS,184837648,24,[java]
259,2,1,3030,6.834832535,4027,D,RS,168067096,16,[java]
259,2,26,1054,6.834849583,4035,D,RS,275569000,16,[java]
259,2,15,1600,6.834857551,4025,D,RS,951909360,16,[java]
259,2,1,3035,6.834857595,4021,D,RS,328721856,24,[java]
259,2,15,1605,6.834926440,4026,D,RS,459024160,16,[java]
259,2,2,6854,6.835064648,4028,D,RS,44646760,16,[java]
259,2,0,2895,6.835129013,4023,D,RS,856268584,16,[java]
259,2,1,3042,6.835194991,4027,D,RS,14771248,24,[java]
259,2,26,1061,6.835196657,4031,D,RS,498538352,16,[java]
259,2,2,6860,6.835333233,4022,D,RS,461652864,16,[java]
259,2,2,6865,6.835360472,4028,D,RS,440330336,16,[java]
259,2,26,1067,6.835422331,4035,D,RS,190669120,24,[java]
259,2,0,2901,6.835461261,4023,D,RS,116408712,16,[java]
259,2,1,3048,6.835505324,4027,D,RS,630633000,16,[java]
259,2,26,1073,6.835572093,4030,D,RS,123545888,16,[java]
259,2,1,3054,6.835584735,4027,D,RS,119449296,16,[java]
259,2,15,1612,6.835614806,4021,D,RS,796414832,24,[java]
259,2,2,6872,6.835637857,4022,D,RS,141126256,16,[java]
259,2,1,3060,6.835654605,4024,D,RS,206520152,16,[java]
259,2,2,6878,6.835890959,4028,D,RS,140308616,16,[java]
259,2,1,3066,6.836015452,4024,D,RS,428964536,16,[java]
259,2,0,2907,6.836092256,4021,D,RS,196463184,16,[java]
259,2,2,6884,6.836137789,4020,D,RS,168774240,24,[java]
259,2,1,3072,6.836296916,4023,D,RS,10542712,16,[java]
259,2,26,1079,6.836327682,4032,D,RS,450185848,16,[java]
259,2,2,6890,6.836433925,4028,D,RS,606089112,16,[java]
259,2,15,1618,6.836595615,4025,D,RS,24429136,16,[java]
259,2,26,1085,6.836650714,4032,D,RS,199328248,24,[java]
259,2,26,1090,6.836693356,4030,D,RS,752409448,16,[java]
259,2,2,6896,6.836710281,4022,D,RS,368206232,8,[java]
259,2,1,3078,6.836790264,4027,D,RS,975474088,16,[java]
259,2,26,1097,6.836810559,4035,D,RS,465354008,24,[java]
259,2,15,1624,6.836901922,4025,D,RS,264681320,24,[java]
259,2,1,3084,6.837000154,4025,D,RS,412005720,16,[java]
259,2,4,3068,6.837003289,4052,D,RS,716594144,256,[rocksdb:bg16]
259,2,2,6902,6.837015285,4022,D,RS,690023720,16,[java]
259,2,15,1630,6.837051607,4026,D,RS,452278688,24,[java]
259,2,26,1103,6.837059017,4032,D,RS,154432288,24,[java]
259,2,1,3090,6.837122842,4023,D,RS,682177984,16,[java]
259,2,2,6908,6.837180866,4022,D,RS,932196112,16,[java]
259,2,15,1636,6.837192378,4031,D,RS,817475376,16,[java]
259,2,1,3096,6.837213070,4023,D,RS,746093760,16,[java]
259,2,2,6913,6.837227891,4034,D,RS,246452400,24,[java]
259,2,15,1642,6.837330728,4024,D,RS,937617496,16,[java]
259,2,2,6920,6.837471957,4022,D,RS,685285488,24,[java]
259,2,26,1109,6.837544365,4030,D,RS,387657616,16,[java]
259,2,0,2913,6.837642270,4028,D,RS,809015544,16,[java]
259,2,15,1648,6.837730771,4020,D,RS,9990272,16,[java]
259,2,2,6926,6.837744608,4033,D,RS,277155952,24,[java]
259,2,1,3102,6.837836128,4025,D,RS,819587216,16,[java]
259,2,26,1115,6.838406357,4032,D,RS,702111112,16,[java]
259,2,15,1654,6.838491544,4023,D,RS,791248376,16,[java]
259,2,15,1659,6.838507652,4027,D,RS,925233040,16,[java]
259,2,1,3108,6.838665879,4022,D,RS,350765944,16,[java]
259,2,0,2919,6.838751182,4035,D,RS,943645680,16,[java]
259,2,2,6932,6.838755353,4024,D,RS,291561152,24,[java]
259,2,26,1121,6.838786218,4030,D,RS,831831080,16,[java]
259,2,15,1666,6.838792515,4027,D,RS,356635648,16,[java]
259,2,15,1671,6.838824545,4021,D,RS,684809744,16,[java]
259,2,2,6938,6.838982369,4031,D,RS,661137928,16,[java]
259,2,2,6943,6.839009008,4024,D,RS,471932208,16,[java]
259,2,26,1127,6.839029190,4032,D,RS,315226008,24,[java]
259,2,0,2925,6.839192630,4035,D,RS,143706592,16,[java]
259,2,26,1133,6.839284768,4030,D,RS,973665608,16,[java]
259,2,2,6950,6.839558299,4024,D,RS,752017104,16,[java]
259,2,26,1139,6.839591669,4023,D,RS,44316080,16,[java]
259,2,1,3114,6.839680537,4020,D,RS,39594344,24,[java]
259,2,2,6956,6.839793203,4033,D,RS,682182496,16,[java]
259,2,15,1678,6.839831779,4021,D,RS,904926568,16,[java]
259,2,19,3230,6.839840989,4027,D,RS,27090136,16,[java]
259,2,1,3120,6.839900897,4026,D,RS,238836496,16,[java]
259,2,15,1684,6.839902474,4028,D,RS,281847776,16,[java]
259,2,26,1145,6.839912938,4023,D,RS,293024128,24,[java]
259,2,19,3236,6.839923917,4027,D,RS,586742736,24,[java]
259,2,2,6962,6.840114852,4034,D,RS,825805160,16,[java]
259,2,15,1690,6.840176492,4021,D,RS,728718128,16,[java]
259,2,19,3242,6.840236340,4031,D,RS,952207416,16,[java]
259,2,2,6968,6.840324530,4024,D,RS,792210440,16,[java]
259,2,19,3248,6.840448938,4029,D,RS,807815016,16,[java]
259,2,2,6974,6.840519446,4034,D,RS,717460264,16,[java]
259,2,26,1151,6.840670919,4032,D,RS,441166168,16,[java]
259,2,15,1696,6.840729571,4021,D,RS,836586384,16,[java]
259,2,2,6980,6.840756716,4024,D,RS,797234384,16,[java]
259,2,15,1702,6.840940282,4028,D,RS,189232192,16,[java]
259,2,1,3126,6.840940284,4023,D,RS,206086968,16,[java]
259,2,1,3132,6.841011795,4023,D,RS,206086984,8,[java]
259,2,1,3138,6.841100865,4023,D,RS,847320672,16,[java]
259,2,15,1708,6.841133532,4027,D,RS,143310976,16,[java]
259,2,2,6986,6.841223358,4024,D,RS,990038008,16,[java]
259,2,15,1714,6.841360929,4028,D,RS,246374592,16,[java]
259,2,2,6992,6.841487566,4034,D,RS,860702120,16,[java]
259,2,1,3144,6.841493206,4023,D,RS,675409240,16,[java]
259,2,26,1157,6.841593387,4032,D,RS,333029224,16,[java]
259,2,1,3150,6.841597779,4023,D,RS,393150848,16,[java]
259,2,15,1720,6.841766230,4022,D,RS,797215080,16,[java]
259,2,15,1725,6.841791588,4028,D,RS,253252456,16,[java]
259,2,1,3156,6.841901880,4027,D,RS,35763776,16,[java]
259,2,19,3254,6.841909992,4031,D,RS,549555584,16,[java]
259,2,2,6998,6.842003888,4024,D,RS,856486776,16,[java]
259,2,26,1163,6.842029295,4032,D,RS,609070064,16,[java]
259,2,26,1168,6.842089051,4030,D,RS,44607384,24,[java]
259,2,15,1732,6.842189089,4022,D,RS,113950632,16,[java]
259,2,26,1175,6.842190258,4032,D,RS,887674560,16,[java]
259,2,26,1180,6.842214770,4030,D,RS,440259680,16,[java]
259,2,2,7004,6.842362393,4024,D,RS,156891368,16,[java]
259,2,15,1738,6.842442801,4028,D,RS,498247208,24,[java]
259,2,2,7010,6.842459441,4024,D,RS,407999320,16,[java]
259,2,1,3162,6.842711856,4026,D,RS,169642232,16,[java]
259,2,26,1187,6.842842606,4022,D,RS,167651496,16,[java]
259,2,1,3168,6.842884734,4027,D,RS,291198856,16,[java]
259,2,19,3260,6.842916151,4020,D,RS,242059048,16,[java]
259,2,26,1193,6.842936938,4023,D,RS,703677104,16,[java]
259,2,1,3174,6.842980735,4027,D,RS,553155544,16,[java]
259,2,15,1744,6.842981765,4028,D,RS,289266440,16,[java]
259,2,19,3266,6.842995754,4020,D,RS,874781272,24,[java]
259,2,1,3179,6.843001092,4029,D,RS,781257872,16,[java]
259,2,2,7016,6.843055098,4034,D,RS,100360736,16,[java]
259,2,4,3077,6.843081123,4052,D,RS,716594400,24,[rocksdb:bg16]
259,2,4,3078,6.843083157,4052,D,RS,716594432,224,[rocksdb:bg16]
259,2,19,3272,6.843120945,4031,D,RS,37601728,16,[java]
259,2,2,7022,6.843158874,4033,D,RS,127745192,16,[java]
259,2,26,1199,6.843201757,4022,D,RS,927203752,16,[java]
259,2,1,3186,6.843252720,4027,D,RS,958005976,16,[java]
259,2,26,1205,6.843387027,4022,D,RS,939872432,16,[java]
259,2,15,1750,6.843471973,4028,D,RS,743685440,16,[java]
259,2,19,3278,6.843510248,4020,D,RS,91789144,24,[java]
259,2,1,3192,6.843512045,4027,D,RS,145248200,16,[java]
259,2,19,3283,6.843536779,4031,D,RS,843604096,16,[java]
259,2,15,1756,6.843565811,4028,D,RS,637897800,16,[java]
259,2,2,7028,6.843594340,4034,D,RS,567383240,16,[java]
259,2,26,1211,6.843655453,4022,D,RS,510935080,16,[java]
259,2,1,3198,6.843850552,4026,D,RS,295581096,16,[java]
259,2,15,1762,6.843996596,4025,D,RS,479262432,16,[java]
259,2,2,7034,6.844246360,4023,D,RS,901078768,16,[java]
259,2,1,3204,6.844322115,4029,D,RS,697645304,16,[java]
259,2,15,1768,6.844354622,4025,D,RS,828594928,16,[java]
259,2,15,1774,6.844552444,4021,D,RS,106936536,16,[java]
259,2,26,1217,6.845095234,4022,D,RS,481038936,16,[java]
259,2,19,3290,6.845099378,4031,D,RS,206099488,16,[java]
259,2,2,7040,6.845110997,4024,D,RS,980963000,16,[java]
259,2,1,3210,6.845175252,4021,D,RS,12098928,16,[java]
259,2,1,3216,6.845249842,4027,D,RS,46072432,16,[java]
259,2,19,3296,6.845277093,4031,D,RS,847351056,16,[java]
259,2,2,7046,6.845314420,4034,D,RS,55320648,16,[java]
259,2,2,7052,6.845702504,4024,D,RS,791418120,16,[java]
259,2,15,1780,6.845702941,4027,D,RS,490907760,16,[java]
259,2,15,1786,6.845781616,4027,D,RS,357443856,16,[java]
259,2,2,7058,6.845898169,4034,D,RS,55662304,16,[java]
259,2,1,3222,6.846010964,4023,D,RS,794868320,24,[java]
259,2,15,1792,6.846139190,4027,D,RS,570598088,16,[java]
259,2,19,3302,6.846332620,4031,D,RS,242016088,16,[java]
259,2,2,7064,6.846350410,4033,D,RS,653047376,16,[java]
259,2,26,1223,6.846357644,4022,D,RS,44368688,16,[java]
259,2,15,1798,6.846368854,4021,D,RS,187215544,24,[java]
259,2,2,7069,6.846377829,4034,D,RS,142974080,16,[java]
259,2,19,3308,6.846535988,4020,D,RS,992754072,16,[java]
259,2,1,3228,6.846544056,4023,D,RS,898177536,16,[java]
259,2,19,3313,6.846564853,4031,D,RS,406706960,16,[java]
259,2,15,1804,6.846620403,4027,D,RS,470102360,16,[java]
259,2,26,1229,6.846788095,4022,D,RS,465927992,24,[java]
259,2,15,1810,6.846826787,4028,D,RS,642574728,16,[java]
259,2,15,1815,6.846851623,4027,D,RS,545029896,16,[java]
259,2,2,7076,6.847011112,4023,D,RS,43401688,16,[java]
259,2,1,3234,6.847021465,4029,D,RS,888796648,16,[java]
259,2,19,3320,6.847060310,4020,D,RS,115506048,16,[java]
259,2,26,1235,6.847069287,4030,D,RS,639530056,16,[java]
259,2,15,1822,6.847096063,4021,D,RS,3516640,16,[java]
259,2,1,3240,6.847191393,4026,D,RS,402193912,16,[java]
259,2,19,3326,6.847340497,4020,D,RS,822402968,16,[java]
259,2,15,1828,6.847346099,4027,D,RS,250416416,16,[java]
259,2,1,3246,6.847347381,4032,D,RS,39896680,16,[java]
259,2,15,1833,6.847376672,4028,D,RS,777660096,16,[java]
259,2,26,1241,6.847437503,4022,D,RS,650570144,16,[java]
259,2,19,3332,6.847464116,4031,D,RS,906163488,16,[java]
259,2,2,7082,6.847536837,4023,D,RS,918629568,16,[java]
259,2,26,1247,6.847537725,4022,D,RS,725292456,16,[java]
259,2,15,1840,6.847638226,4021,D,RS,419069024,16,[java]
259,2,1,3252,6.847809402,4026,D,RS,551616424,16,[java]
259,2,26,1253,6.847810677,4022,D,RS,756531872,16,[java]
259,2,15,1846,6.847824454,4027,D,RS,291130776,24,[java]
259,2,2,7088,6.847826470,4023,D,RS,567899712,16,[java]
259,2,1,3257,6.847836358,4032,D,RS,878126944,24,[java]
259,2,19,3338,6.847889534,4020,D,RS,475551512,16,[java]
259,2,19,3343,6.847916386,4031,D,RS,637384424,16,[java]
259,2,19,3349,6.847985281,4020,D,RS,799546536,16,[java]
259,2,1,3264,6.848089904,4029,D,RS,924104368,16,[java]
259,2,15,1852,6.848089906,4028,D,RS,153966744,16,[java]
259,2,4,3085,6.848102671,4052,D,RS,716594656,256,[rocksdb:bg16]
259,2,15,1857,6.848124532,4027,D,RS,168084624,24,[java]
259,2,2,7094,6.848142559,4023,D,RS,44146352,16,[java]
259,2,26,1259,6.848173104,4022,D,RS,687222264,16,[java]
259,2,19,3356,6.848246537,4031,D,RS,527281760,16,[java]
259,2,26,1265,6.848270235,4030,D,RS,379393944,24,[java]
259,2,1,3270,6.848327621,4032,D,RS,55623424,16,[java]
259,2,1,3275,6.848346197,4029,D,RS,924104384,16,[java]
259,2,19,3362,6.848405542,4020,D,RS,756538632,16,[java]
259,2,26,1271,6.848479193,4022,D,RS,397765056,16,[java]
259,2,2,7100,6.848493047,4023,D,RS,7682496,16,[java]
259,2,26,1277,6.848573845,4022,D,RS,122811592,16,[java]
259,2,19,3368,6.848612132,4031,D,RS,223730336,16,[java]
259,2,1,3282,6.848654364,4029,D,RS,825028112,16,[java]
259,2,2,7106,6.848783095,4023,D,RS,681407552,16,[java]
259,2,26,1283,6.848842224,4022,D,RS,203626904,16,[java]
259,2,2,7112,6.849025852,4034,D,RS,537061592,16,[java]
259,2,1,3288,6.849120282,4034,D,RS,54866072,16,[java]
259,2,2,7118,6.849142863,4033,D,RS,975721336,16,[java]
259,2,26,1289,6.851053468,4022,D,RS,982809512,24,[java]
259,2,19,3374,6.851494069,4031,D,RS,61666176,24,[java]
259,2,1,3294,6.851509345,4023,D,RS,551642256,16,[java]
259,2,15,1864,6.851509645,4028,D,RS,782084032,24,[java]
259,2,26,1295,6.851545989,4025,D,RS,542144984,16,[java]
259,2,2,7124,6.851564425,4022,D,RS,124340808,16,[java]
259,2,15,1870,6.851865262,4028,D,RS,93775864,16,[java]
259,2,2,7130,6.852007155,4026,D,RS,793866736,24,[java]
259,2,26,1301,6.852030588,4030,D,RS,940970096,16,[java]
259,2,0,2931,6.852054235,4035,D,RS,698998280,16,[java]
259,2,1,3300,6.852058636,4023,D,RS,587846064,24,[java]
259,2,15,1876,6.852070154,4027,D,RS,877400672,16,[java]
259,2,15,1881,6.852094668,4028,D,RS,193086416,24,[java]
259,2,2,7136,6.852205279,4033,D,RS,27008912,16,[java]
259,2,26,1307,6.852211597,4025,D,RS,144220312,16,[java]
259,2,26,1312,6.852235919,4030,D,RS,546103008,16,[java]
259,2,26,1319,6.852308977,4025,D,RS,899519160,16,[java]
259,2,15,1888,6.852313175,4021,D,RS,353713856,16,[java]
259,2,4,3091,6.852512054,4052,D,RS,716594912,256,[rocksdb:bg16]
259,2,15,1894,6.852517338,4027,D,RS,310143344,16,[java]
259,2,2,7142,6.852581979,4024,D,RS,86368496,16,[java]
259,2,15,1900,6.852771006,4028,D,RS,822274296,16,[java]
259,2,0,2937,6.852833112,4035,D,RS,827436240,16,[java]
259,2,2,7148,6.852833213,4026,D,RS,524842800,16,[java]
259,2,2,7153,6.852856028,4029,D,RS,71605736,24,[java]
259,2,1,3306,6.852904814,4032,D,RS,677212368,16,[java]
259,2,15,1906,6.852929163,4028,D,RS,413323952,16,[java]
259,2,26,1325,6.852975536,4030,D,RS,420854392,16,[java]
259,2,0,2943,6.853120109,4035,D,RS,255384248,16,[java]
259,2,15,1912,6.853243682,4028,D,RS,831644656,16,[java]
259,2,26,1331,6.853243723,4025,D,RS,257534488,16,[java]
259,2,1,3312,6.853285151,4032,D,RS,468979080,16,[java]
259,2,15,1917,6.853309336,4027,D,RS,695891456,16,[java]
259,2,25,316,6.853362323,4023,D,RS,206145992,16,[java]
259,2,0,2949,6.853395044,4035,D,RS,603556416,24,[java]
259,2,0,2954,6.853456877,4022,D,RS,888944232,16,[java]
259,2,25,322,6.853458015,4023,D,RS,25708496,24,[java]
259,2,15,1924,6.853477930,4021,D,RS,696935016,16,[java]
259,2,26,1337,6.853595003,4030,D,RS,350131376,16,[java]
259,2,0,2961,6.853711377,4035,D,RS,211135200,16,[java]
259,2,2,7160,6.853737763,4029,D,RS,360448928,16,[java]
259,2,25,328,6.853791744,4023,D,RS,275314000,24,[java]
259,2,1,3318,6.853874455,4034,D,RS,803280680,16,[java]
259,2,15,1930,6.853903243,4027,D,RS,185750840,16,[java]
259,2,15,1935,6.853933400,4028,D,RS,136118448,16,[java]
259,2,2,7166,6.853967724,4024,D,RS,401871128,16,[java]
259,2,26,1343,6.854020061,4030,D,RS,190256720,24,[java]
259,2,0,2967,6.854038536,4035,D,RS,480373328,16,[java]
259,2,1,3324,6.854086581,4032,D,RS,373599504,16,[java]
259,2,26,1349,6.854122177,4025,D,RS,586474456,16,[java]
259,2,2,7172,6.854218001,4026,D,RS,831000216,16,[java]
259,2,1,3330,6.854297472,4034,D,RS,920988808,16,[java]
259,2,25,334,6.854355891,4023,D,RS,141008344,16,[java]
259,2,0,2973,6.854420531,4035,D,RS,971769696,16,[java]
259,2,1,3336,6.854510917,4032,D,RS,99312656,16,[java]
259,2,1,3341,6.854535590,4034,D,RS,814089616,16,[java]
259,2,25,340,6.854610789,4023,D,RS,312843232,24,[java]
259,2,0,2979,6.854688986,4035,D,RS,598220344,16,[java]
259,2,2,7178,6.854711324,4024,D,RS,244079520,16,[java]
259,2,0,2984,6.854720589,4022,D,RS,748174840,16,[java]
259,2,1,3348,6.854841995,4032,D,RS,972102688,16,[java]
259,2,15,1942,6.854849412,4021,D,RS,110810600,16,[java]
